0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01
4.447830849088051930e-01,4.359255202628696813e-01,4.245916472212962756e-01,4.140673365398352401e-01,4.007809895709319448e-01,3.870184294490213728e-01,3.698747559407590813e-01,3.508262298204676277e-01,3.293013953045383357e-01,3.022048668984237407e-01,2.713462545835516049e-01,2.375351207200342984e-01,2.019143768750892853e-01,1.681984856421734342e-01,1.376256012191056644e-01,1.131482451545311740e-01,9.048049907138434877e-02,7.157483689699509211e-02,5.581218153245392360e-02,4.376398876136958910e-02,3.338254202581075053e-02,2.481070527167960477e-02,1.952473927329873016e-02,1.504833563503023969e-02,1.181008619458069446e-02,8.619458069431876895e-03,6.143149673793989879e-03,4.381161007667031676e-03,3.285870755750273757e-03,2.381065765036430391e-03,1.809609981427686949e-03,1.285775513119672472e-03,1.000047621315300643e-03,9.048049907138434747e-04
