0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01
4.298299919043763739e-01,4.087337492261536309e-01,3.808276584599266656e-01,3.437306538406590950e-01,2.904424020191437861e-01,2.361064812610124408e-01,1.587218438973284351e-01,1.087194628315634043e-01,7.219391399590456559e-02,4.457355112148197324e-02,2.566788894709272004e-02,1.704843087766083967e-02,1.100052383446830859e-02,5.809800466688890171e-03,4.047811800561931100e-03,2.047716557931330249e-03,1.238154197818943725e-03,6.666984142102005007e-04
