0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01
4.270679556169341140e-01,3.983523024905947785e-01,3.542549645221200749e-01,2.876327444164007985e-01,1.981046716510309891e-01,1.204343063955426452e-01,6.919377113195866735e-02,3.566836516024572690e-02,1.842944902138196964e-02,1.052431068146102155e-02,5.381208628982332536e-03,3.000142863945902145e-03,1.333396828420401001e-03,8.095623601123863068e-04
