0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+01,9.500000000000000000e+01,1.000000000000000000e+02,1.050000000000000000e+02,1.100000000000000000e+02,1.150000000000000000e+02,1.200000000000000000e+02,1.250000000000000000e+02,1.300000000000000000e+02,1.350000000000000000e+02,1.400000000000000000e+02,1.450000000000000000e+02,1.500000000000000000e+02,1.550000000000000000e+02,1.600000000000000000e+02,1.650000000000000000e+02,1.700000000000000000e+02,1.750000000000000000e+02,1.800000000000000000e+02,1.850000000000000000e+02,1.900000000000000000e+02,1.950000000000000000e+02,2.000000000000000000e+02,2.050000000000000000e+02
4.426401257202723927e-01,4.341635315967427022e-01,4.245916472212962756e-01,4.136387447021286912e-01,4.032096766512691111e-01,3.910662412495833351e-01,3.761131482451545160e-01,3.606362207724177482e-01,3.412067241297204734e-01,3.212533930187151943e-01,2.953473974951187908e-01,2.703462069622363240e-01,2.405352635839801967e-01,2.129149007095575974e-01,1.817705605028810956e-01,1.550073813038716219e-01,1.285775513119672420e-01,1.070527167960379084e-01,8.800419067574646870e-02,7.157483689699509211e-02,5.833611124339254522e-02,4.733558740892423317e-02,3.785894566407924100e-02,3.090623363017286698e-02,2.542978237058907479e-02,2.133434925472641602e-02,1.809609981427686906e-02,1.471498642792513911e-02,1.266726986999380973e-02,1.081003857326539273e-02,8.667079384732606293e-03,6.952712033906376619e-03,5.381208628982332536e-03,4.762131530072860781e-03,4.047811800561931100e-03,3.428734701652459780e-03,2.619172341540073473e-03,2.238201819134244368e-03,1.809609981427686949e-03,1.047668936616029389e-03,7.619410448116576686e-04,6.190770989094718625e-04
